Hunderassen in Wien | Breed of Dogs in Vienna;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;Postal_CODE;Dog Breed;Anzahl;Ref_Date
AT1;AT13;AT113;92000;.;1200;Amerikanischer Staffordshire-Terrier / Rottweiler;1;20143112
AT1;AT13;AT113;92000;.;1200;Appenzeller Gebirgsschweisshund / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Appenzeller Sennenhund / Collie;1;20143112
AT1;AT13;AT113;92000;.;1200;Australian Cattle Dog;1;20143112
AT1;AT13;AT113;92000;.;1200;Australian Shepherd Dog;9;20143112
AT1;AT13;AT113;92000;.;1200;Australian Shepherd Dog / Dackel;1;20143112
AT1;AT13;AT113;92000;.;1200;Australian Shepherd Dog / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Australian Silky Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Basset Hound / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Beagle;23;20143112
AT1;AT13;AT113;92000;.;1200;Beagle / Cocker Spaniel;1;20143112
AT1;AT13;AT113;92000;.;1200;Beagle / Mischling;6;20143112
AT1;AT13;AT113;92000;.;1200;Belgischer Schäferhund / Mischling;4;20143112
AT1;AT13;AT113;92000;.;1200;Berger de Pyrénées;1;20143112
AT1;AT13;AT113;92000;.;1200;Berner Sennenhund;7;20143112
AT1;AT13;AT113;92000;.;1200;Berner Sennenhund / Mischling;5;20143112
AT1;AT13;AT113;92000;.;1200;Berner Sennenhund / Neufundländer;1;20143112
AT1;AT13;AT113;92000;.;1200;Bernhardiner;2;20143112
AT1;AT13;AT113;92000;.;1200;Bichon Frisé;4;20143112
AT1;AT13;AT113;92000;.;1200;Bichon Frisé / Havaneser;3;20143112
AT1;AT13;AT113;92000;.;1200;Bichon Frisé / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Biewer Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Biewer Terrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Bolonka Zwetna;2;20143112
AT1;AT13;AT113;92000;.;1200;Bordeauxdogge;1;20143112
AT1;AT13;AT113;92000;.;1200;Bordeauxdogge / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Border-Collie;11;20143112
AT1;AT13;AT113;92000;.;1200;Border-Collie / Mischling;6;20143112
AT1;AT13;AT113;92000;.;1200;Border-Collie / Spitz;1;20143112
AT1;AT13;AT113;92000;.;1200;Boston Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Boxer;8;20143112
AT1;AT13;AT113;92000;.;1200;Boxer / Dalmatiner;1;20143112
AT1;AT13;AT113;92000;.;1200;Boxer / Mischling;3;20143112
AT1;AT13;AT113;92000;.;1200;Boxer / Schnauzer;1;20143112
AT1;AT13;AT113;92000;.;1200;Bracke / Mischling;8;20143112
AT1;AT13;AT113;92000;.;1200;Briard;2;20143112
AT1;AT13;AT113;92000;.;1200;Bulldog;1;20143112
AT1;AT13;AT113;92000;.;1200;Bullmastiff;1;20143112
AT1;AT13;AT113;92000;.;1200;Bullterrier;9;20143112
AT1;AT13;AT113;92000;.;1200;Cairn-Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Cane Corso;1;20143112
AT1;AT13;AT113;92000;.;1200;Cao de Agua Portugues;1;20143112
AT1;AT13;AT113;92000;.;1200;Carolina Dog / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Cavalier King Charles Spaniel;2;20143112
AT1;AT13;AT113;92000;.;1200;Cavalier King Charles Spaniel / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Chihuahua kurzhaariger Schlag;84;20143112
AT1;AT13;AT113;92000;.;1200;Chihuahua kurzhaariger Schlag / Mischling;17;20143112
AT1;AT13;AT113;92000;.;1200;Chihuahua kurzhaariger Schlag / Zwergpinscher;1;20143112
AT1;AT13;AT113;92000;.;1200;Chihuahua langhaariger Schlag;25;20143112
AT1;AT13;AT113;92000;.;1200;Chihuahua langhaariger Schlag / Dackel;1;20143112
AT1;AT13;AT113;92000;.;1200;Chinesischer Schopfhund Hairless-Schlag;5;20143112
AT1;AT13;AT113;92000;.;1200;Chinesischer Schopfhund Powderpuff-Schlag;1;20143112
AT1;AT13;AT113;92000;.;1200;Cocker Spaniel;10;20143112
AT1;AT13;AT113;92000;.;1200;Cocker Spaniel / Berner Sennenhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Cocker Spaniel / Mischling;3;20143112
AT1;AT13;AT113;92000;.;1200;Collie;5;20143112
AT1;AT13;AT113;92000;.;1200;Collie / Deutscher Schäferhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Collie / Mischling;6;20143112
AT1;AT13;AT113;92000;.;1200;Coton de Tulear;1;20143112
AT1;AT13;AT113;92000;.;1200;Dackel;10;20143112
AT1;AT13;AT113;92000;.;1200;Dackel / Mischling;53;20143112
AT1;AT13;AT113;92000;.;1200;Dackel / Yorkshire Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Dalmatiner;4;20143112
AT1;AT13;AT113;92000;.;1200;Deutsch Drahthaar;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutsch Drahthaar / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutsch Kurzhaar;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutsch Kurzhaar / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutsch Langhaar;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutsche Dogge;2;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Jagdterrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Pinscher;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Pinscher / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund;20;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Hovawart;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Jagdterrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Mischling;35;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Rottweiler;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Schnauzer;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund / Siberian Husky;1;20143112
AT1;AT13;AT113;92000;.;1200;Deutscher Schäferhund Cremefarbener langhaariger S;1;20143112
AT1;AT13;AT113;92000;.;1200;Dobermann;2;20143112
AT1;AT13;AT113;92000;.;1200;Dobermann / Boxer;1;20143112
AT1;AT13;AT113;92000;.;1200;Dobermann / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Dogo Argentino;7;20143112
AT1;AT13;AT113;92000;.;1200;Dogo Argentino / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Drahthaar-Foxterrier;5;20143112
AT1;AT13;AT113;92000;.;1200;Drahthaar-Foxterrier / Mischling;3;20143112
AT1;AT13;AT113;92000;.;1200;Englischer Cockerspaniel;13;20143112
AT1;AT13;AT113;92000;.;1200;Englischer Cockerspaniel / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;English Setter / Dalmatiner;1;20143112
AT1;AT13;AT113;92000;.;1200;English Setter / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Entlebucher Sennenhund;3;20143112
AT1;AT13;AT113;92000;.;1200;Fila Brasileiro / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Flat Coated Retriever;2;20143112
AT1;AT13;AT113;92000;.;1200;Francais Tricolore / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Französische Bulldogge;26;20143112
AT1;AT13;AT113;92000;.;1200;Glatthaar-Foxterrier;2;20143112
AT1;AT13;AT113;92000;.;1200;Glatthaar-Foxterrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Golden Retriever;45;20143112
AT1;AT13;AT113;92000;.;1200;Golden Retriever / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Golden Retriever / Neufundländer;1;20143112
AT1;AT13;AT113;92000;.;1200;Gordon Setter;2;20143112
AT1;AT13;AT113;92000;.;1200;Greyhound;1;20143112
AT1;AT13;AT113;92000;.;1200;Griffon Belge;1;20143112
AT1;AT13;AT113;92000;.;1200;Grosser Münsterländer;2;20143112
AT1;AT13;AT113;92000;.;1200;Grosser Münsterländer / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Grosspudel;1;20143112
AT1;AT13;AT113;92000;.;1200;Havaneser;21;20143112
AT1;AT13;AT113;92000;.;1200;Havaneser / Mischling;23;20143112
AT1;AT13;AT113;92000;.;1200;Hollandse Herdershond;1;20143112
AT1;AT13;AT113;92000;.;1200;Irish Setter;1;20143112
AT1;AT13;AT113;92000;.;1200;Irish Setter / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Irish Wolfhound;1;20143112
AT1;AT13;AT113;92000;.;1200;Isländer Spitz / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Italienisches Windspiel;7;20143112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier;16;20143112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Dackel;1;20143112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Mischling;16;20143112
AT1;AT13;AT113;92000;.;1200;Jack-Russell-Terrier / Zwergpinscher;1;20143112
AT1;AT13;AT113;92000;.;1200;Jagdterrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Jagdterrier / Deutscher Schäferhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Jagdterrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Kangal / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Kaukasischer Schäferhund;4;20143112
AT1;AT13;AT113;92000;.;1200;Kerry Blue Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Klein- oder Mittelpudel;1;20143112
AT1;AT13;AT113;92000;.;1200;Kleiner Münsterländer / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Komondor / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Kroatischer Schäferhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Kurzhaardackel;3;20143112
AT1;AT13;AT113;92000;.;1200;Kurzhaardackel / Spitz;1;20143112
AT1;AT13;AT113;92000;.;1200;Kuvasz / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Labradoodle;1;20143112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever;27;20143112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever / Golden Retriever;2;20143112
AT1;AT13;AT113;92000;.;1200;Labrador Retriever / Mischling;56;20143112
AT1;AT13;AT113;92000;.;1200;Langhaardackel;5;20143112
AT1;AT13;AT113;92000;.;1200;Lappländer Rentierhund / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Leonberger;2;20143112
AT1;AT13;AT113;92000;.;1200;Lhasa Apso;3;20143112
AT1;AT13;AT113;92000;.;1200;Lhasa Apso / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Löwchen;1;20143112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla;6;20143112
AT1;AT13;AT113;92000;.;1200;Magyar Vizsla / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Malinois;2;20143112
AT1;AT13;AT113;92000;.;1200;Malteser;51;20143112
AT1;AT13;AT113;92000;.;1200;Malteser / Cairn-Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Malteser / Havaneser;1;20143112
AT1;AT13;AT113;92000;.;1200;Malteser / Mischling;10;20143112
AT1;AT13;AT113;92000;.;1200;Maremmaner Hirtenhund / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Mittelspitz / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Mops;17;20143112
AT1;AT13;AT113;92000;.;1200;Mops / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Norfolk-Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Norfolk-Terrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Nova Scotia Duck Tolling Retriever;1;20143112
AT1;AT13;AT113;92000;.;1200;Olde English Bulldogge;2;20143112
AT1;AT13;AT113;92000;.;1200;Olde English Bulldogge / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Papillon;3;20143112
AT1;AT13;AT113;92000;.;1200;Parson-Russell-Terrier;9;20143112
AT1;AT13;AT113;92000;.;1200;Pekinese;20;20143112
AT1;AT13;AT113;92000;.;1200;Pekinese / Chihuahua kurzhaariger Schlag;1;20143112
AT1;AT13;AT113;92000;.;1200;Pekinese / Mischling;17;20143112
AT1;AT13;AT113;92000;.;1200;Podenco Canario;2;20143112
AT1;AT13;AT113;92000;.;1200;Pointer;1;20143112
AT1;AT13;AT113;92000;.;1200;Pointer / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Polnischer Niederungshütehund;1;20143112
AT1;AT13;AT113;92000;.;1200;Prager Rattler;1;20143112
AT1;AT13;AT113;92000;.;1200;Pudel;15;20143112
AT1;AT13;AT113;92000;.;1200;Pudel / Dackel;1;20143112
AT1;AT13;AT113;92000;.;1200;Pudel / Mischling;10;20143112
AT1;AT13;AT113;92000;.;1200;Puli;1;20143112
AT1;AT13;AT113;92000;.;1200;Puli / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Rauhhaardackel (Zwergdackel);11;20143112
AT1;AT13;AT113;92000;.;1200;Rauhhaardackel (Zwergdackel) / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Rhodesian Ridgeback;2;20143112
AT1;AT13;AT113;92000;.;1200;Rhodesian Ridgeback / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Riesenschnauzer;2;20143112
AT1;AT13;AT113;92000;.;1200;Rottweiler;20;20143112
AT1;AT13;AT113;92000;.;1200;Rottweiler / Mischling;3;20143112
AT1;AT13;AT113;92000;.;1200;Russkiy Toy;1;20143112
AT1;AT13;AT113;92000;.;1200;Saluki;1;20143112
AT1;AT13;AT113;92000;.;1200;Samojede;1;20143112
AT1;AT13;AT113;92000;.;1200;Schapendoes;1;20143112
AT1;AT13;AT113;92000;.;1200;Schnauzer;2;20143112
AT1;AT13;AT113;92000;.;1200;Schnauzer / Mischling;7;20143112
AT1;AT13;AT113;92000;.;1200;Scottish Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Shar Pei;2;20143112
AT1;AT13;AT113;92000;.;1200;Sheltie;1;20143112
AT1;AT13;AT113;92000;.;1200;Shiba Inu;3;20143112
AT1;AT13;AT113;92000;.;1200;Shiba Inu / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Shiba Inu / Zwergspitz;1;20143112
AT1;AT13;AT113;92000;.;1200;Shih Tzu;26;20143112
AT1;AT13;AT113;92000;.;1200;Shih Tzu / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Siberian Husky;7;20143112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Berner Sennenhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Border-Collie;1;20143112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Collie;1;20143112
AT1;AT13;AT113;92000;.;1200;Siberian Husky / Mischling;4;20143112
AT1;AT13;AT113;92000;.;1200;Spanischer Windhund;3;20143112
AT1;AT13;AT113;92000;.;1200;Spanischer Windhund / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Spitz;4;20143112
AT1;AT13;AT113;92000;.;1200;Spitz / Malteser;1;20143112
AT1;AT13;AT113;92000;.;1200;Spitz / Mischling;6;20143112
AT1;AT13;AT113;92000;.;1200;Spitz / Yorkshire Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier;8;20143112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier / Amerikanischer Pit-Bullterrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Staffordshire-Bullterrier / Mischling;4;20143112
AT1;AT13;AT113;92000;.;1200;Tervueren;1;20143112
AT1;AT13;AT113;92000;.;1200;Tibet-Spaniel;2;20143112
AT1;AT13;AT113;92000;.;1200;Tibet-Spaniel / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Tibet-Terrier;2;20143112
AT1;AT13;AT113;92000;.;1200;Tosa Inu;1;20143112
AT1;AT13;AT113;92000;.;1200;Toy-Pudel;2;20143112
AT1;AT13;AT113;92000;.;1200;Unbekannt;533;20143112
AT1;AT13;AT113;92000;.;1200;Ungarischer Windhund / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Volpino;1;20143112
AT1;AT13;AT113;92000;.;1200;Weißer Schweizer Schäferhund;4;20143112
AT1;AT13;AT113;92000;.;1200;Welsh Terrier;1;20143112
AT1;AT13;AT113;92000;.;1200;Welsh Terrier / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;West Highland White Terrier;14;20143112
AT1;AT13;AT113;92000;.;1200;Whippet;3;20143112
AT1;AT13;AT113;92000;.;1200;Whippet / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Windhund;1;20143112
AT1;AT13;AT113;92000;.;1200;Windhund / Dalmatiner;1;20143112
AT1;AT13;AT113;92000;.;1200;Wolfsspitz;1;20143112
AT1;AT13;AT113;92000;.;1200;Wäller;1;20143112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier;68;20143112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Chihuahua kurzhaariger Schlag;1;20143112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Havaneser;1;20143112
AT1;AT13;AT113;92000;.;1200;Yorkshire Terrier / Mischling;10;20143112
AT1;AT13;AT113;92000;.;1200;Zwergpinscher;26;20143112
AT1;AT13;AT113;92000;.;1200;Zwergpinscher / Mischling;10;20143112
AT1;AT13;AT113;92000;.;1200;Zwergpudel;4;20143112
AT1;AT13;AT113;92000;.;1200;Zwergschnauzer;2;20143112
AT1;AT13;AT113;92000;.;1200;Zwergschnauzer / Mischling;2;20143112
AT1;AT13;AT113;92000;.;1200;Zwergschäferhund / Mischling;1;20143112
AT1;AT13;AT113;92000;.;1200;Zwergspitz;8;20143112
AT1;AT13;AT113;92000;.;1200;Zwergspitz / Mischling;5;20143112
AT1;AT13;AT113;92000;.;1200;Österreichischer Pinscher;1;20143112
AT1;AT13;AT113;92000;.;1200;Österreichischer Pinscher / Mischling;2;20143112
AT1;AT13;AT113;92100;.;1210;Afghanischer Windhund;1;20143112
AT1;AT13;AT113;92100;.;1210;Afghanischer Windhund / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Airedale-Terrier;2;20143112
AT1;AT13;AT113;92100;.;1210;Akita Inu;6;20143112
AT1;AT13;AT113;92100;.;1210;Akita Inu / Mischling;4;20143112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute;8;20143112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Belgischer Schäferhund;1;20143112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Collie;1;20143112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Flat Coated Retriever;1;20143112
AT1;AT13;AT113;92100;.;1210;Alaskan Malamute / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Alpenländische Dachsbracke;2;20143112
AT1;AT13;AT113;92100;.;1210;Alpinschäfer;1;20143112
AT1;AT13;AT113;92100;.;1210;American Bulldog;5;20143112
AT1;AT13;AT113;92100;.;1210;American Shepherd;2;20143112
AT1;AT13;AT113;92100;.;1210;American Staffordshire Terrier;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Cockerspaniel;15;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Cockerspaniel / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier;64;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier / Bobtail;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Pit-Bullterrier / Mischling;23;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier;143;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Amerikanischer Pit-Bu;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Bullterrier;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Deutscher Schäferhund;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Dogo Argentino;1;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Mischling;53;20143112
AT1;AT13;AT113;92100;.;1210;Amerikanischer Staffordshire-Terrier / Tibet-Terrier;1;20143112
AT1;AT13;AT113;92100;.;1210;Appenzeller Sennenhund;4;20143112
AT1;AT13;AT113;92100;.;1210;Appenzeller Sennenhund / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Australian Cattle Dog;5;20143112
AT1;AT13;AT113;92100;.;1210;Australian Kelpie;2;20143112
AT1;AT13;AT113;92100;.;1210;Australian Shepherd Dog;47;20143112
AT1;AT13;AT113;92100;.;1210;Australian Shepherd Dog / Mischling;3;20143112
AT1;AT13;AT113;92100;.;1210;Australian Silky Terrier;2;20143112
AT1;AT13;AT113;92100;.;1210;Basenji;1;20143112
AT1;AT13;AT113;92100;.;1210;Basset Hound;3;20143112
AT1;AT13;AT113;92100;.;1210;Bayerischer Gebirgsschweisshund;2;20143112
AT1;AT13;AT113;92100;.;1210;Bayerischer Gebirgsschweisshund / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Beagle;73;20143112
AT1;AT13;AT113;92100;.;1210;Beagle / Dackel;1;20143112
AT1;AT13;AT113;92100;.;1210;Beagle / Mischling;16;20143112
AT1;AT13;AT113;92100;.;1210;Bearded Collie;9;20143112
AT1;AT13;AT113;92100;.;1210;Beauceron;2;20143112
AT1;AT13;AT113;92100;.;1210;Beauceron / Mischling;2;20143112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund;8;20143112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund / Collie;1;20143112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund / Mischling;20;20143112
AT1;AT13;AT113;92100;.;1210;Belgischer Schäferhund / Wolfsspitz;1;20143112
AT1;AT13;AT113;92100;.;1210;Berger de Pyrénées;1;20143112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund;24;20143112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Cane Corso;1;20143112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Mischling;11;20143112
AT1;AT13;AT113;92100;.;1210;Berner Sennenhund / Rottweiler;1;20143112
AT1;AT13;AT113;92100;.;1210;Bernhardiner;2;20143112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé;8;20143112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé / Havaneser;1;20143112
AT1;AT13;AT113;92100;.;1210;Bichon Frisé / Mischling;3;20143112
AT1;AT13;AT113;92100;.;1210;Biewer Terrier;3;20143112
AT1;AT13;AT113;92100;.;1210;Black-and-tan Coonhound;1;20143112
AT1;AT13;AT113;92100;.;1210;Bobtail;1;20143112
AT1;AT13;AT113;92100;.;1210;Bobtail / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Boerboel;1;20143112
AT1;AT13;AT113;92100;.;1210;Bologneser;5;20143112
AT1;AT13;AT113;92100;.;1210;Bolonka Zwetna;6;20143112
AT1;AT13;AT113;92100;.;1210;Bordeauxdogge;9;20143112
AT1;AT13;AT113;92100;.;1210;Bordeauxdogge / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie;59;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie / English Setter;1;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Kleiner Münsterländer;1;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Mischling;39;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Siberian Husky;1;20143112
AT1;AT13;AT113;92100;.;1210;Border-Collie / Spitz;1;20143112
AT1;AT13;AT113;92100;.;1210;Border-Terrier;2;20143112
AT1;AT13;AT113;92100;.;1210;Border-Terrier / Mischling;5;20143112
AT1;AT13;AT113;92100;.;1210;Border-Terrier / Mops;1;20143112
AT1;AT13;AT113;92100;.;1210;Boston Terrier;4;20143112
AT1;AT13;AT113;92100;.;1210;Bouvier des Flandres;1;20143112
AT1;AT13;AT113;92100;.;1210;Boxer;31;20143112
AT1;AT13;AT113;92100;.;1210;Boxer / Amerikanischer Pit-Bullterrier;1;20143112
AT1;AT13;AT113;92100;.;1210;Boxer / Amerikanischer Staffordshire-Terrier;1;20143112
AT1;AT13;AT113;92100;.;1210;Boxer / Beagle;2;20143112
AT1;AT13;AT113;92100;.;1210;Boxer / Labrador Retriever;1;20143112
AT1;AT13;AT113;92100;.;1210;Boxer / Mischling;4;20143112
AT1;AT13;AT113;92100;.;1210;Brabancon / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Bracke;6;20143112
AT1;AT13;AT113;92100;.;1210;Bracke / Mischling;19;20143112
AT1;AT13;AT113;92100;.;1210;Briard;5;20143112
AT1;AT13;AT113;92100;.;1210;Briard / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Bulldog;15;20143112
AT1;AT13;AT113;92100;.;1210;Bulldog / Mischling;2;20143112
AT1;AT13;AT113;92100;.;1210;Bullmastiff;8;20143112
AT1;AT13;AT113;92100;.;1210;Bullterrier;27;20143112
AT1;AT13;AT113;92100;.;1210;Bullterrier / Mischling;4;20143112
AT1;AT13;AT113;92100;.;1210;Cairn-Terrier;9;20143112
AT1;AT13;AT113;92100;.;1210;Cairn-Terrier / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Cane Corso;14;20143112
AT1;AT13;AT113;92100;.;1210;Cane Corso / Mischling;1;20143112
AT1;AT13;AT113;92100;.;1210;Cane Corso / Weimaraner;1;20143112
AT1;AT13;AT113;92100;.;1210;Cao de Agua Portugues;2;20143112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel;35;20143112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Beagle;1;20143112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Malteser;1;20143112
AT1;AT13;AT113;92100;.;1210;Cavalier King Charles Spaniel / Mischling;2;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag;341;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Dackel;2;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Deutscher Pinscher;1;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Malteser;2;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Mischling;46;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Pekinese;2;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Prager Rattler;1;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Spitz;1;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Zwergpinscher;5;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Zwergspitz;2;20143112
AT1;AT13;AT113;92100;.;1210;Chihuahua kurzhaariger Schlag / Österreichischer Pinscher;1;20143112
